ppd_id,fy,EEGroupID,TierID,source_membership,notes_membership,beneficiaries_DisabilityRetirees,beneficiaries_DependentSurvivors,actives_tot,ActiveSalaries,ActiveAge_avg,ActiveTenure_avg,ActiveSalary_avg,InactiveVestedMembers,InactiveNonVested,beneficiaries_tot,benefits_tot,BeneficiaryAge_avg,BeneficiaryBenefit_avg,beneficiaries_ServiceRetirees,benefits_ServiceRetirees,ServiceRetireeAge_avg,ServiceRetireeBenefit_avg,ServiceRetAge_avg,ServiceRetTenure_avg,ServiceRetBenefit_avg,benefits_DisabilityRetirees,beneficiaries_survivors,beneficiaries_SpousalSurvivors,beneficiaries_other,DROPMembers,OtherMembers,TotMembership,ActiveSalary_avg_est,BeneficiaryBenefit_avg_est
171,2015,0,0,,,,,3871,196808.41,,,50.841747,384,,2924,71869.547,,24.579189,2924,71869.547,,,,,,,,,,,,7179,1,1
171,2016,0,0,,,,,3852,200205.48,,,51.974426,421,,3017,75489.508,,25.021381,3017,75489.508,,,,,,,,,,,,7290,1,1
172,2001,0,0,,,261,,1347,71033.211,,,52.734001,8,,1040,,,,547,,,,,,,,232,,,,,2395,0,0
172,2002,0,0,,,270,,1395,79725.539,38.900002,,57.151001,5,,1089,25474.693,,23.39274,566,,,,,,,,253,,,,,2489,0,1
172,2003,0,0,,,,,1392.5,79651.938,,,57.200672,,,0,28614.801,,,,,,,,,,,,,,,,,1,0
172,2004,0,0,,,265,,1390,79578.328,39,,57.250999,9,,1182,31754.91,,26.865406,638,,,,,,,,279,,,,,2581,0,1
172,2005,0,0,,,257,,1412,96312.289,39.700001,,61.127998,8,,1172,29403.021,,25.087902,639,,,,,,,,276,,,,,2592,0,1
172,2006,0,0,,,252,,1423,93882.242,39.799999,,65.974998,9,,1208,36256.707,,30.01383,684,,,,,,,,272,,,,,2640,0,1
172,2007,0,0,,,249,,1335,91778.344,38.599998,,68.748001,13,,1096,52550.895,,47.947895,847,,,,,,,,,,,,,2444,0,1
172,2008,0,0,,,252,,1407,93793.211,38,,66.662003,11,,1148,56568.117,,49.275364,896,,,,,,,,,,,,,2566,0,1
172,2009,0,0,,,248,,1431,104187.45,38.200001,,72.806999,7,,1165,58506.848,,50.22047,917,,,,,,,,,,,,,2603,0,1
172,2010,0,0,,,240,,1422,105025.61,38.599998,,47.241001,9,,1454,68688.414,,47.241001,1214,,,,,,,,,,,,,2885,0,0
172,2011,0,0,,,240,,1392,110027.54,39.5,,40.890999,8,,1453,59414.621,,40.890999,1213,,,,,,,,,,,,,2853,0,0
172,2012,0,0,,,237,,1411,116053.74,39.799999,,42.088001,12,,1478,62206.063,,42.088001,1241,,,,,,,,,,,,,2901,0,0
172,2013,0,0,,,232,,1391,121040.33,40,,43.879002,13,,1516,66520.563,,43.879002,1284,,,,,,,,,,,,,2920,0,0
172,2014,0,0,,,222,,1370,122258.62,40.400002,,44.209,10,51,1500,66313.5,,44.209,1278,,,,,,,,,,,51,,2880,0,0
172,2015,0,0,,,224,,1398,125378.23,40.900002,,45.569,11,47,1473,67123.141,,45.569,1249,,,,,,,,,,,47,,2882,0,0
172,2016,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
173,2001,0,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0
173,2002,0,0,,,,,1540,64588,,,43.729,,,953,,,22.784889,953,,,,,,,,,,,,,2493,0,1
173,2003,0,0,,,105,,1523,66371,,,43.202999,,,970,20695.92,,21.336,643,,,,,,,,222,,,,,2493,0,0
173,2004,0,0,,,102,,1488,63274,,,43.394001,,,1013,22800.604,,22.507999,686,,,,,,,,225,,,,,2501,0,0
173,2005,0,0,,,102,,1638,70973,,,44.256001,,,1041,23992.969,,23.048,710,,,,,,,,229,,,,,2679,0,0
173,2006,0,0,,,103,,1775,73515,,,44.442001,,,1115,26171.279,,23.472,783,,,,,,,,229,,,,,2890,0,0
173,2007,0,0,,,107,,1735,77168,,,46.305,,,1204,29724.352,,24.688,853,,,,,,,,244,,,,,2939,0,0
173,2008,0,0,,,108,,1811,84016,,,48.199001,,,1272,32695.488,,25.704,912,,,,,,,,252,,,,,3083,0,0
173,2009,0,0,,,109,,1639,82030,,,51.007999,,,1355,35717.801,,26.360001,981,,,,,,,,265,,,,,2994,0,0
173,2010,0,0,,,102,,1574,78519.492,38.900002,10.8,48.544998,3,,1293,36591.898,,28.299999,961,,,,,,,,230,,,,,2870,0,0
173,2011,0,0,,,106,,1639,73688.102,37.900002,10,46.046001,29,,1401,41710.57,,29.771999,1060,,,,,,,,235,,,,,2917,0,0
173,2012,0,0,,,106,,1870,88296.906,37.400002,9.5,48.806,29,,1402,42110.473,,30.035999,1064,,,,,,,,232,,,,,3301,0,0
173,2013,0,0,,,106,,2021,92245.469,37.099998,9.1999998,45.098,30,,1405,44319.32,,31.544001,1078,,,,,,,,221,,,,,3456,0,0
173,2014,0,0,,,105,,2025,93836.336,37.299999,9.3999996,46.294998,35,,1420,47660.879,,33.563999,1100,,,,,,,,215,,,,,3480,0,0
173,2015,0,0,,,,,2023,93078.227,,,46.009998,55,,1446,0,,0,1446,,,,,,,,,,,,,3524,0,1
173,2016,0,0,,,104,,1962,94653.18,37.900002,9.8000002,48.709,13,,1510,52107.078,,34.507999,1195,,,,,,,,211,,,,,3485,0,0
174,2001,0,0,,,,,157347,4954605,,,31.361,9643,75606,54851,1222918,,22.295273,52903,1197812,,,,,,,1948,,0,,,221841,0,1
174,2002,0,0,,,,,159980,5278586,,,32.994999,10148,80646,57384,1360046,,23.700788,55373,1333449,,,,,,,2011,,0,,,227512,0,1
174,2003,0,0,,,,,158150,5140918,,,32.507,11125,87395,60644,1542427,,25.434124,58843,1516802,,,,,,,1801,,0,,,229919,0,1
